agent,function,thread_id,duration_sec,peak_memory_bytes
group_chat_manager,handle_message,23456246748992,0.7459156890108716,4440202
group_chat_manager,handle_message,23456246748992,0.0329791409894824,299124
group_chat_manager,handle_message,23456246748992,0.032402743003331125,298796
group_chat_manager,handle_message,23456246748992,0.032200650981394574,298689
group_chat_manager,handle_message,23456246748992,0.06367703998694196,299315
group_chat_manager,handle_message,23456246748992,0.03785420997883193,300047
group_chat_manager,handle_message,23456246748992,0.034191679005743936,299706
group_chat_manager,handle_message,23456246748992,0.07957457899465226,312501
group_chat_manager,handle_message,23456246748992,0.8858970820147078,302119
