agent,function,thread_id,duration_sec,peak_memory_bytes
Writer,apply_state_update,23456246748992,0.002082040999084711,4464972
Writer,apply_state_update,23456246748992,0.0005856000352650881,372989
Writer,apply_state_update,23456246748992,0.0012215820606797934,380032
Writer,apply_state_update,23456246748992,0.0007806270150467753,419672
